facility_ID,facility_name,operator_code,operator_name,subtype_code,subtype,license_number,EDCT_code,LDAR,EDCT_description,Licensee_code,operational_status,lat,lon,lat_adj,lon_adj,OGI_required_surveys,truck_required_surveys,aircraft_required_surveys,OGI_time,aircraft_time,truck_time,OGI_FU_time
ABCS0025792,Burlington Resources Canada Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F25792    ,40,T,Compressor Stn <0.01,A5RX,Active,54.0555916,-116.7849426,54.15286763,-116.9213264,3,4,6,120,5,30,120
ABCS0027102,Burlington Resources Canada Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F27102    ,40,T,Compressor Stn <0.01,A5RX,Active,54.1975746,-116.8102493,54.24188929,-116.8493224,3,4,6,120,5,30,120
ABCS0013514,Burlington Resources Canada Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F13514    ,40,T,Compressor Stn <0.01,A5RX,Active,54.1466446,-116.6856003,54.11009654,-116.8151958,3,4,6,120,5,30,120
ABCS0013747,Burlington Resources Canada Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F13747    ,20,T,Gas Multi Bty <0.01 ,A5RX,Active,54.2426262,-116.7921906,54.19091986,-116.698006,3,4,6,120,5,30,120
ABCS0026516,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F26516    ,40,T,Compressor Stn <0.01,A5D4,Active,53.2412109,-116.5272522,53.25639743,-116.6180234,3,4,6,120,5,30,120
ABCS0013397,Burlington Resources Canada Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F13397    ,40,T,Compressor Stn <0.01,A5RX,Active,54.0373116,-116.6980057,54.19760696,-116.5500003,3,4,6,120,5,30,120
ABBT0086055,Conoco Minehead 6-23                ,A5D4,Cenovus Energy Inc.                       ,362,Gas Multiwell Effluent Measurement Battery,F26516    ,40,A,Compressor Stn <0.01,A5D4,Active,53.2412109,-116.5272522,53.41848159,-116.5383649,3,4,6,120,5,30,120
ABBT0128631,Stellarton Edson 07-07              ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0106246 ,,A,,A5D4,Active,53.3848801,-116.3432007,53.24222309,-116.451477,3,4,6,120,5,30,120
ABBT0128328,Coprc 100hz Twocrk 16-24-63-17      ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0450839 ,280,A,Single Well <0.01   ,A5D4,Active,54.4553528,-116.4073792,54.43090351,-116.4193508,3,4,6,120,5,30,120
ABBT0089239,Cop 11-12 Effluent Wells            ,A5D4,Cenovus Energy Inc.                       ,362,Gas Multiwell Effluent Measurement Battery,F11063    ,20,A,Gas Multi Bty <0.01 ,A5D4,Active,53.1741753,-116.408905,53.20157585,-116.3986031,3,4,6,120,5,30,120
ABCS0034436,Conocophillips Canada Resources Corp,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F34436    ,40,T,Compressor Stn <0.01,A5D4,Active,53.2303696,-116.3384781,53.3332281,-116.3978965,3,4,6,120,5,30,120
ABBT0125968,Conocophillips 8-20 Oil Battery     ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0106589 ,,A,,A5D4,Active,53.1536751,-116.2983322,53.14956543,-116.3828177,3,4,6,120,5,30,120
ABBT0112256,Peco 06-21-048-16w5 Dehy            ,A5D4,Cenovus Energy Inc.                       ,362,Gas Multiwell Effluent Measurement Battery,F22191    ,40,A,Compressor Stn <0.01,A5D4,New,53.1540031,-116.283577,52.97559996,-116.3459942,3,4,6,120,5,30,120
ABBT0135714,Coprc 100 Hz Twock 10-11-63-17      ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0459492 ,280,A,Single Well <0.01   ,A5D4,Active,54.4280396,-116.444397,54.26412979,-116.3385015,3,4,6,120,5,30,120
ABBT0115499,Peco Rock Creek 12-01 Effluent Bat  ,A5D4,Cenovus Energy Inc.                       ,362,Gas Multiwell Effluent Measurement Battery,F11496    ,10,A,Gas Plant <0.01     ,A5D4,Active,53.2032814,-116.2200775,53.18452628,-116.3383321,3,4,6,120,5,30,120
ABBT0128641,Brcl Edson 6-15-051-16              ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0347093 ,360,A,Single Well <0.3    ,A5D4,Active,53.4012184,-116.2771454,53.42322198,-116.3317661,3,4,6,120,5,30,120
ABBT0126502,Cop 12-01 Rock Creek Comp Measured  ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F11496    ,10,A,Gas Plant <0.01     ,A5D4,Active,53.2032814,-116.2200775,53.27363311,-116.3223599,3,4,6,120,5,30,120
ABCS0011788,Conocophillips Canada Limited       ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F11788    ,440,A,Compressor Stn >=1t/d,A5D4,Active,53.3321686,-116.1557617,53.33325478,-116.3159257,3,4,6,120,5,30,120
ABBT0067392,Westpem 06-07-49-14w5               ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0257840 ,140,A,Single Well 0.00    ,A5D4,Active,53.2118721,-116.0376663,53.3036428,-116.3048792,3,4,6,120,5,30,120
ABBT0121968,Brcl Dd Brazr 9-30-47-14 Swb        ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0363033 ,140,A,Single Well 0.00    ,A5D4,Active,53.0875359,-116.0310516,53.06625061,-116.3033367,3,4,6,120,5,30,120
ABBT0089238,Conocophillips 7-36 Group           ,A5D4,Cenovus Energy Inc.                       ,362,Gas Multiwell Effluent Measurement Battery,F22189    ,20,A,Gas Multi Bty <0.01 ,A5D4,Active,53.1086617,-116.2200546,53.25934481,-116.3029574,3,4,6,120,5,30,120
ABBT0135578,Coprc 100 Hz Twock  02-32-63-16w5   ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0462632 ,360,A,Single Well <0.3    ,A5D4,Active,54.4991493,-116.3945313,54.39851593,-116.2955202,3,4,6,120,5,30,120
ABCS0011498,Conocophillips Canada Limited       ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F11498    ,20,T,Gas Multi Bty <0.01 ,A5D4,Active,53.2158279,-116.3554459,53.31264814,-116.294652,3,4,6,120,5,30,120
ABCS0022189,Conocophillips Canada Limited       ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F22189    ,20,T,Gas Multi Bty <0.01 ,A5D4,Active,53.1086617,-116.2200546,53.16671195,-116.2880431,3,4,6,120,5,30,120
ABBT0125969,Conocophillips 15-17 Oil Battery    ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0106585 ,,A,,A5D4,Active,53.1460457,-116.3007431,53.186155,-116.2831061,3,4,6,120,5,30,120
ABGS0003408,Conoco Peco                         ,A5D4,Cenovus Energy Inc.                       ,621,Gas Gathering System                    ,F11496    ,10,T,Gas Plant <0.01     ,A5D4,Active,53.2032814,-116.2200775,53.45262642,-116.2719913,3,4,6,120,5,30,120
ABBT0048425,Mobil Mcleod 6-5                    ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,,,A,,,Active,53.8957558,-116.048439,53.9533553,-116.2659827,3,4,6,120,5,30,120
ABGS0135228,Conoco 14-07 Compressor             ,A5D4,Cenovus Energy Inc.                       ,621,Gas Gathering System                    ,F22187    ,20,T,Gas Multi Bty <0.01 ,A5D4,Active,53.1312523,-116.1889877,53.16479217,-116.2659766,3,4,6,120,5,30,120
ABBT3200023,Conoco Peco Gas Group 12-1          ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,,,A,,,Active,53.201519,-116.2166824,53.16152169,-116.2637323,3,4,6,120,5,30,120
ABBT0086169,Conoco Peco 6-26-48-16              ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0120914 ,,A,,A5D4,Active,53.1682167,-116.2360535,53.20694834,-116.2594442,3,4,6,120,5,30,120
ABCS0026040,Burlington Resources Canada Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F26040    ,40,T,Compressor Stn <0.01,A5D4,Active,53.328495,-116.161705,53.42681666,-116.2475873,3,4,6,120,5,30,120
ABCS0022191,Conocophillips Canada Limited       ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F22191    ,40,T,Compressor Stn <0.01,A5D4,Active,53.1540031,-116.283577,53.12096646,-116.2475739,3,4,6,120,5,30,120
ABBT0125353,Cop 11-12 Comp Measured Wells       ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F11063    ,20,A,Gas Multi Bty <0.01 ,A5D4,Active,53.1741753,-116.408905,53.15646844,-116.2454059,3,4,6,120,5,30,120
ABBT0125870,Cop 14-07 Comp Measured Wells       ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F22187    ,20,A,Gas Multi Bty <0.01 ,A5D4,Active,53.1312523,-116.1889877,53.21293353,-116.2421503,3,4,6,120,5,30,120
ABBT0136570,Swb 12-19  Peco                     ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,F11496    ,10,A,Gas Plant <0.01     ,A5D4,Active,53.2032814,-116.2200775,53.25734468,-116.2342968,3,4,6,120,5,30,120
ABCS0022187,Conocophillips Canada Limited       ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F22187    ,20,T,Gas Multi Bty <0.01 ,A5D4,Active,53.1312523,-116.1889877,53.19736171,-116.230966,3,4,6,120,5,30,120
ABCS0022186,Conocophillips Canada Limited       ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F22186    ,40,T,Compressor Stn <0.01,A5D4,Active,53.0667686,-116.2288055,53.16696845,-116.2192302,3,4,6,120,5,30,120
ABBT0053709,Brazeau 12-19-47-15w5               ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0180367 ,,A,,A5D4,Active,53.0710564,-116.189888,53.05548179,-116.2183267,3,4,6,120,5,30,120
ABBT0144897,Wolf South 5-1-51-15w5              ,A5D4,Cenovus Energy Inc.                       ,362,Gas Multiwell Effluent Measurement Battery,F11990    ,10,A,Gas Plant <0.01     ,A5D4,Active,53.3735275,-116.0842743,53.39805582,-116.2175652,3,4,6,120,5,30,120
ABBT0061890,Poco Wolf South 14-17               ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,,,A,,,Active,53.4084625,-116.178688,53.43361228,-116.2171219,3,4,6,120,5,30,120
ABBT0097698,Compton Carrot 12-29-52-14w5        ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0386844 ,360,A,Single Well <0.3    ,A5D4,Active,53.5221558,-116.0383911,53.35344342,-116.214009,3,4,6,120,5,30,120
ABBT0048596,Nipac 10-32-49-15w5                 ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0067223 ,,A,,A5D4,Active,53.2754822,-116.1557617,53.19229686,-116.2012084,3,4,6,120,5,30,120
ABCS0028002,Burlington Resources Canada Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F28002    ,40,T,Compressor Stn <0.01,A5RX,Active,53.6520271,-116.0870132,53.56214141,-116.1985202,3,4,6,120,5,30,120
ABGS0135230,Conoco 08-02 Ggs                    ,A5D4,Cenovus Energy Inc.                       ,621,Gas Gathering System                    ,F22189    ,20,T,Gas Multi Bty <0.01 ,A5D4,Active,53.1086617,-116.2200546,53.0284474,-116.1978926,3,4,6,120,5,30,120
ABBT0125869,Cop 08-02 Comp Measured Wells       ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F22189    ,20,A,Gas Multi Bty <0.01 ,A5D4,Active,53.1086617,-116.2200546,53.09924886,-116.195736,3,4,6,120,5,30,120
ABBT0112255,Peco 14-07-048-15w5 Effluent Fac    ,A5D4,Cenovus Energy Inc.                       ,362,Gas Multiwell Effluent Measurement Battery,F22187    ,20,A,Gas Multi Bty <0.01 ,A5D4,Active,53.1312523,-116.1889877,53.11909375,-116.1923749,3,4,6,120,5,30,120
ABCS0022190,Conocophillips Canada Limited       ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F22190    ,40,T,Compressor Stn <0.01,A5D4,Active,53.1432915,-116.2716522,53.16725433,-116.1914007,3,4,6,120,5,30,120
ABBT6820046,Conoco Peco 11-15                   ,A5D4,Cenovus Energy Inc.                       ,322,Crude Oil Multiwell Proration Battery   ,F10530    ,30,A,Oil Multi Bty <0.01 ,A5D4,Active,53.0564766,-116.1142578,53.08584253,-116.1873882,3,4,6,120,5,30,120
ABBT0134788,Mcleod 11-24-056-14w5               ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0130169 ,,A,,A5D4,Active,53.8561172,-115.9501724,53.9403036,-116.1728688,3,4,6,120,5,30,120
ABCS0022202,Conocophillips Canada Limited       ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F22202    ,40,T,Compressor Stn <0.01,A5D4,Active,53.2268219,-116.2105026,53.20336775,-116.1603826,3,4,6,120,5,30,120
ABCS0032413,Burlington Resources Canada Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F32413    ,440,A,Compressor Stn >=1t/d,A5D4,Active,53.0668526,-116.1009827,53.0632185,-116.1533591,3,4,6,120,5,30,120
ABBT1680157,Pci Peco 6-26                       ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0018392 ,,A,,A5D4,Active,53.0818024,-116.0888824,53.00885261,-116.1494275,3,4,6,120,5,30,120
ABBT0149069,Wolf 03-21                          ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F11990    ,10,A,Gas Plant <0.01     ,A5D4,Active,53.3721008,-116.0859985,53.48682435,-116.1458475,3,4,6,120,5,30,120
ABBT0124617,Brazeau 1-31                        ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0306336 ,570,A,Single Well <2.0    ,A5D4,New,53.0914688,-116.0280533,53.02193839,-116.1320141,3,4,6,120,5,30,120
ABCS0022195,Conocophillips Canada Limited       ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F22195    ,40,T,Compressor Stn <0.01,A5D4,Active,53.1886864,-116.2261505,53.15268438,-116.1305154,3,4,6,120,5,30,120
ABCS0011063,Conocophillips Canada Limited       ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F11063    ,20,T,Gas Multi Bty <0.01 ,A5D4,Active,53.1741753,-116.408905,53.25896964,-116.1294657,3,4,6,120,5,30,120
ABBT0085215,Brazeau 10-01-047-16w503            ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0213857 ,,A,,A5D4,Active,53.026947,-116.2049255,53.23153579,-116.1280151,3,4,6,120,5,30,120
ABCS0021312,Burlington Resources Canada Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F21312    ,440,A,Compressor Stn >=1t/d,A5D4,Active,53.0667839,-116.0582504,53.02065474,-116.1274653,3,4,6,120,5,30,120
ABGP0001392,Conoco Peco                         ,A5D4,Cenovus Energy Inc.                       ,401,Gas Plant Sweet                         ,F11496    ,10,T,Gas Plant <0.01     ,A5D4,Active,53.2032814,-116.2200775,53.11595905,-116.126307,3,4,6,120,5,30,120
ABCS0027454,Burlington Resources Canada Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F27454    ,440,A,Compressor Stn >=1t/d,A5D4,Active,53.0777626,-115.917984,52.99928123,-116.1210839,3,4,6,120,5,30,120
ABBT0149070,Wolf 13-02                          ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F11990    ,10,A,Gas Plant <0.01     ,A5D4,Active,53.3721008,-116.0859985,53.42249517,-116.1173545,3,4,6,120,5,30,120
ABBT6030011,Poco Mcleod 16-12                   ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,,,A,,,Active,53.8301582,-115.9370956,53.89267473,-116.1075907,3,4,6,120,5,30,120
ABBT0129272,Petroforte 09-05                    ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0382458 ,150,A,Multi Well Pad =0.00,A5D4,Active,53.1083565,-116.0254364,52.92931245,-116.0991591,3,4,6,120,5,30,120
ABBT0103236,Brc Braz River 09-30-047-14w5/00    ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0363033 ,140,A,Single Well 0.00    ,A5D4,New,53.0875359,-116.0310516,53.14735588,-116.0973502,3,4,6,120,5,30,120
ABBT0096390,Brazeau 08-10-047-15w5              ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0197475 ,,A,,A5D4,Active,53.0435257,-116.1037369,53.07885449,-116.0871505,3,4,6,120,5,30,120
ABGS0135229,Conoco Rock Creek 12-01 Ggs         ,A5D4,Cenovus Energy Inc.                       ,621,Gas Gathering System                    ,F11496    ,10,T,Gas Plant <0.01     ,A5D4,Active,53.2032814,-116.2200775,53.19681498,-116.0849561,3,4,6,120,5,30,120
ABBT0136605,6-13 Group Battery Peco             ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F11496    ,10,A,Gas Plant <0.01     ,A5D4,Active,53.2032814,-116.2200775,53.11973773,-116.082051,3,4,6,120,5,30,120
ABBT0058925,Brazeau 12-13-45-15w5               ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0212854 ,,A,,A5D4,Active,52.8819695,-116.0534439,52.98243677,-116.081965,3,4,6,120,5,30,120
ABBT0084982,Br Wolf South 06-17-051-14w5        ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F26041    ,40,A,Compressor Stn <0.01,A5D4,Active,53.367218,-116.0268173,53.48015109,-116.0816367,3,4,6,120,5,30,120
ABBT0059656,Poco Brazeau Nw Lp 8-1              ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,,,A,,,Active,53.1106071,-116.0524673,53.08572378,-116.0813317,3,4,6,120,5,30,120
ABBT0103888,Whhorse 14-11-049-15w5/2            ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0400478 ,280,A,Single Well <0.01   ,A5D4,Active,53.219635,-116.0870895,53.18344989,-116.080707,3,4,6,120,5,30,120
ABBT0103237,Brc Brazr 09-30-047-14w5/00         ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0363033 ,140,A,Single Well 0.00    ,A5D4,New,53.0875359,-116.0310516,52.8225731,-116.0800061,3,4,6,120,5,30,120
ABGS0123992,Conoco Peco P-Gs                    ,A5D4,Cenovus Energy Inc.                       ,621,Gas Gathering System                    ,F11496    ,10,T,Gas Plant <0.01     ,A5D4,Active,53.2032814,-116.2200775,53.25299442,-116.0788823,3,4,6,120,5,30,120
ABBT0100225,Brc Brazeau River 5-29-46-14w5/04   ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0219047 ,,A,,A5D4,New,52.9950294,-116.0026169,52.92868875,-116.0767052,3,4,6,120,5,30,120
ABGP0001669,Wolf South 5-1-51-15w5              ,A5D4,Cenovus Energy Inc.                       ,401,Gas Plant Sweet                         ,F11990    ,10,T,Gas Plant <0.01     ,A5D4,Active,53.3735275,-116.0842743,53.31734423,-116.0585957,3,4,6,120,5,30,120
ABBT0095827,14-07 Oil Battery                   ,A5D4,Cenovus Energy Inc.                       ,321,Crude Oil Multiwell Group Battery       ,F22187    ,20,A,Gas Multi Bty <0.01 ,A5D4,Active,53.1312523,-116.1889877,53.21047958,-116.0509293,3,4,6,120,5,30,120
ABBT0100439,Westpem 02/13-08-49-14w5/2          ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0356229 ,280,A,Single Well <0.01   ,A5D4,Active,53.2196121,-116.0198669,53.40487611,-116.0481761,3,4,6,120,5,30,120
